label	x_train
0	我上号
0	打团
0	1020
0	这年头谁玩qq
0	1043
0	1029
0	那一把挂机是因为手机关机了
0	1030
0	过来
0	好家伙
0	初中生
0	欧克
0	挺会玩的
0	打我g嘛
0	只能用球球号搜索
0	有球球
0	你开吧
0	来叭
0	不早了呀，该睡觉了呀。
0	那我叫你啥
0	那个叫球小托的说给我100
0	你也可以登我号
0	没电了。
0	1051
0	…
0	总带小跟班
0	值得帮你
0	1031
0	1050
0	打双冠吗？
0	玩就开不玩取关
0	校妇
0	我也玩
0	你先打一把或者两把
0	你开吧
0	啥模式
0	group3/M00/F9/56/o4YBAGIkEKOAInbUAAAKpm1DzTw560.amr
0	大哥，能说一下名称吗？
0	你乖吗
0	我们约好了的
0	1050
0	上了一颗心
0	游戏好友，仅此而已
0	单招高中白上了
0	1036
0	哈哈哈
0	嗯
0	1050
0	？
0	那个我小号
0	等五分钟
0	先别开
0	不先
0	下星期五见
0	1019
0	是不是傻
0	1037
0	呃呃呃
0	你说对不
0	1025
0	四个人打
0	既然不信那何必互呢
0	5月的
0	没啥说的就是**
0	还没睡
0	在吗
0	还玩不
0	人捏
0	1041
0	没意思
0	hehq
0	在给我一个呗
0	好兄弟得睡觉了
0	额
0	哈哈
0	1050
0	哦
0	今天晚**打不打？
0	谢谢
0	拉
0	我根本就不认识你
0	1044
0	就一个吗
0	你加我另一个号
0	房主不是我
0	别
0	我忘了
0	打一天了
0	明天早上五点半
0	他连辣条都不舍得请我
0	1013
0	不懂
0	不困吗厂子
0	其实你不说还好
0	1050
0	抠脚大汉
0	再玩一把就下啦
0	原来你只是想要一样的两夜
0	1045
0	***
0	1009
0	战令
0	上学呢
0	打团吗
0	打**就有默契了
0	1039
0	你不在了
0	group4/M00/19/9F/pIYBAGIkmrmAMCFNAAAcxrKzczk602.amr
0	好的吧
0	1041
0	换号玩吗
0	1026
0	我小号跟你打
0	1044
0	只要是富婆就行啊
0	1040
0	我没有手机
0	你那个号多少的
0	你有哥哥？
0	1005
0	hhh
0	你是大佬开小号吗
0	谢谢你
0	你这个**
0	我是他对象
0	你家里天天过清明节
0	很少回
0	姐
0	我就跟他说我再等一个人
0	你微信多少
0	1036
0	上麦啊
0	1019
0	哈哈
0	互刷呀
0	1043
0	还是睡醒了啊
0	开了
0	1052
0	好卡
0	我可以开了吗姐
0	送了吗？
0	hi？
0	1044
0	好难打
0	啊？
0	嗯
0	泡泡机可以互，奶昔也可以，同等价值都可以
0	为什么骂人
0	?
0	1733885891
0	还憋死是咋的
0	帮个忙
0	为啥?
0	说
0	打不打
0	1001
0	方向键别拖出**
0	打团吗
0	1026
0	1039
0	好
0	ok
0	...
0	ID
0	我也被骗过
0	打？
0	之前也玩，后来也删了我现在想找回我之前的号，可是找不回来了
0	1044
0	group3/M00/F9/2E/o4YBAGIkDOyAWQiBAAAX5mmQ5dM616.amr
0	我找我妈扫脸识别了
0	你有？
0	嗯嗯好哒
0	好！
0	1035
0	黑
0	踩我
0	俺要玩大白熊
0	互
0	打团嘛
0	1042
0	他们不打你 我这边好多人上号了
0	不行迷糊死了
0	紫色流星果实
0	1043
0	1013
0	真的，我还复制了一遍去粘贴
0	1021
0	1017
0	拉粑粑
0	3.我长发短发？
0	吃饭了
0	的
0	无聊搞的
0	1039
0	哈哈
0	拉我一个吧
0	他都没吃我们
0	不玩我就开了
0	你有
0	1037872826
0	1007
0	太难了
0	等会在开
0	1043
0	1051
0	刚刚再回**
0	谢谢啦
0	我就要还有礼盒
0	没有
0	1052
0	1052
0	他不玩
0	好吧
0	烬聚
0	上把咋被我打的
0	不打了
0	我家的儿媳
0	嗯嗯
0	手感不好
0	你开
0	Q
0	1015
0	959989
0	1017
0	待着发呆？
0	1021
0	什么语音房
0	1036
0	2万金蘑菇
0	1
0	把v发我
0	马上
0	1044
0	我们刚一起玩肯定没有默契
0	老子送了的今天
0	我周末比较有时间玩
0	嗯
0	晚上给我发消息
0	1032
0	就差俩个照片点赞了
0	1039
0	1049
0	不打了
0	1022
0	无所谓的
0	兄弟明天和你玩
0	我们起码还有万达广场
0	噗噗
0	岛
0	我都要放学了
0	等我有金殿我送你一个大件
0	别抛弃你家小可爱呀
0	送啦
0	哈哈哈
0	？
0	好吧，我太小了，没办法跟你们玩
0	1000
0	先取关了
0	有病
0	group4/M00/17/E6/pIYBAGIkgbKAB4CEAAA8BgBTXNs390.amr
0	河北
0	1016
0	游戏认识的
0	小屁孩
0	你开
0	不知道额
0	你有什么
0	1019
0	不然手机没了
0	名字叫技术有点强
0	我说话你听不到吗
0	明天上学
0	姐，你安为时不疼吗？
0	开
0	点我
0	我要做任务
0	我号这个
0	11
0	6块
0	结果
0	不开
0	要不然明天上学废了。
0	嗯
0	1023
0	**
0	礼了好妹妹
0	哦哦
0	1017
0	不用就行了
0	我睡了
0	宇爱婷宝
0	哦豁
0	hi
0	12岁你失恋了
0	你送一个我回一个
0	笑死了，好呆
0	group3/M00/02/0C/o4YBAGIkb5yAfqSrAAASxqtevQo186.amr
0	1023
0	1028
0	认真处，好好谈
0	1049
0	秒回的
0	1001
0	1042
0	我不打啦。
0	？
0	快快快
0	拉我
0	好滴
0	1032
0	？？？？
0	初级精母细胞
0	⸻某❁某⸻
0	我不了，被骗怕了
0	互
0	抱歉
0	1050
0	你开
0	然后你让我等到现在
0	宝宝玩，我看
0	交手机了
0	在吗？
0	好像没用
0	1030
0	1014
0	先给我3k押金我让你玩
0	2753233522
0	我有个凤冠
0	我们在上课
0	group5/M00/7D/1E/pYYBAGIkkTOAJ2zGAAAN5gYnt8U526.amr
0	手机问题
0	打一局吧
0	我去找充电器
0	我有啊
0	互啥
0	。。。
0	然后呢
0	你先
0	怎么了
0	我掉星了
0	对不起啊
0	你打什么啊？
0	等会把俺拉进来
0	你们俩完了
0	真秀
0	要两个人有才能玩
0	双冠
0	我手机没钱
0	group4/M00/0E/79/pIYBAGIkIGyAK6mFAAAZBujEjHU117.amr
0	1050
0	李琪
0	别在这跟我整社会这出，跟个怨妇一样
0	1
0	没你强
0	嗯嗯
0	待会儿巨行星帮你刷测张
0	最美女神
0	啊？
0	真才
0	第二个
0	某某是谁了
0	1032
0	明明不是造谣好吧
0	别急
0	但凡你24小时前说这话
0	那个宝塔到底是什么？
0	加
0	兄弟我今天还要上课下次吧
0	很难的
0	我劝你别给他谈他成绩差
0	这个等级到了先好难升啊 升一级要15万金蘑菇
0	也差不多要退游了
0	先去吃饭吧
0	嗯马上口吐芬芳
0	这还不好啊，至少跟我打你没有生过气。
0	今天休息
0	。
0	宝子玩不
0	怎么回事
0	1029
0	三天
0	王者荣耀段位荣耀王者100星
0	窝昨天就是说去了密接的地方
0	打自由
0	在不
0	我们也是人才
0	多谢你的好心提醒
0	1032
0	谢谢宝贝
0	颜色代码是多少
0	group5/M00/76/48/pYYBAGIkRnqABr0tAAAW5j25qVE857.amr
0	我在打飞蛋
0	没事没事
0	你来狙我
0	在吗？
0	打不过
0	1000
0	玩我什么
0	你俩距离就在1公里之内。
0	1011
0	惩罚
0	怪我
0	好的
0	吃醋了啊
0	宝宝跟
0	不信加QQ
0	1016
0	你告诉我咋送的
0	1015
0	有牌子吗？
0	我先干饭
0	小弟弟切了
0	在
0	1025
0	1621797850
0	1031
0	不要发了
0	1040
0	大礼物有无
0	1041
0	送你礼物
0	我带一个
0	你跟我跟不进来
0	你觉得呢
0	1049
0	送
0	啥
0	炫光谭
0	来打
0	现在烟都有点吸不起了，哈哈，笑话不
0	1041
0	把你哈哈哈
0	你懂？
0	你能不能告诉我家人啊的密码
0	礼貌互取
0	没有
0	上个荣耀军哥
0	突然我就没有想讲故事的想法了
0	我骂一句撤回一句
0	我不喜欢关注人
0	你怎么还不去睡觉啊
0	我的mvp
0	你有我微信吗
0	1041
0	你们线下认识
0	我也是
0	1022
0	打不打，打的话快拉
0	我存着
0	我等会再上，就10分钟左右
0	买一次看看可以开什么
0	不用紧张
0	狗都不玩
0	对的
0	快手号给你了
0	太慢了
0	不
0	1044
0	我加你，我倒要看看。
0	每*粉丝榜
0	加
0	不要笑死我
0	来哈喽
0	往想啊
0	牛牛牛
0	我在呢
0	领完了就还给你。
0	没事
0	玩会
0	我玩这游戏很菜
0	那上班下班回来多无聊
0	你是哪个学校的
0	group5/M00/7C/8E/pYYBAGIkiCqAcR-ZAAALZosGLjI726.amr
0	不先
0	你买了多久了呀
0	你没有爸爸
0	是的
0	xiazai
0	留个言吧可以吗
0	1021
0	给点中介费就好
0	开那个礼物宝盒开出来的
0	都四个月了
0	关了
0	你开就行了，撞人也玩
0	我都能当你叔了
0	好好上班吧，多交点同性朋友，异性没一个好玩意
0	团巨
0	你先说我的好吧
0	1045
0	飞雪这个憨家伙
0	啥意思
0	器
0	才过了一个还有一个
0	我只有这些礼物呀。
0	什么
0	没人
0	可怜惜惜…
0	我微信没登
0	我先玩巨星
0	1033
0	不换大号玩？
0	下次吃饭不可以吃那么快啦，胃会不舒服
0	嫌弃我？
0	？？
0	打不打自由
0	594925241
0	太卡了
0	1044
0	来
0	沈一辞
0	打？
0	拉
0	忘了
0	16啦
0	你真聪明
0	gxw060727
0	169259304
0	那万一有人欺负你
0	帮忙点点赞
0	1035
0	1035
0	我一跟你打团我就软了
0	嗯
0	小姐姐.人家给你推刺你不会推回去吗.你太善良啦
0	喝了酒难免会饿
0	任务撒时候过
0	无锡
0	1029
0	作业补不完，明天就得唱这个歌
0	哈
0	1044
0	或许我以后就玩不了游戏了
0	嗯
0	1019
0	我换平板跟你玩
0	我本来想搓骂你的
0	1028
0	别半夜吓唬我
0	你好
0	这个没有比赛记录
0	去上班吧
0	1039
0	这个人我都忘了，你还提
0	好得
0	你打我号
0	1011
0	你这清华大学读书啊
0	那你去打牌吧
0	骗我
0	本来想反杀
0	嗯好
0	自己的没挽回
0	怎么了
0	你可以跟我玩
0	嗯呐
0	不打了
0	好
0	打巨行星正在做饭呢
0	为什么要爱死我
0	group5/M00/78/79/pYYBAGIkWuWAQZ7UAAAMxjAlteQ166.amr
0	嗯呢
0	wly52600
0	1035
0	。。。
0	我厉害吧
0	可以
0	我也是的我给他留2022
0	哎
0	哦没事
0	1032
0	礼物
0	我说的是如果
0	1035
0	1013
0	难道我记错了
0	1022
0	没事没事随便玩
0	53379162
0	对
0	我想要
0	不相信我
0	我也是
0	你给我我给你
0	我00后
0	你那个傻杯好友怎高
0	奥
0	进不去
0	不找我就走学校了
0	么么哒
0	1035
0	马上出新塔了
0	1045
0	你就…
0	吃不到
0	1003
0	吗
0	收号？
0	苟
0	给我榜一结束
0	男神快开巨星
0	1002
0	在吗
0	互礼物好吧嘎嘎诚信
0	猫猫来了
0	你要不要找个队友
0	 等会叫你
0	跟你
0	拉
0	我真的看不懂啊
0	咱们继续
0	宝宝吃晚饭没
0	哈哈
0	那你好好读书 高三就没那么累啦
0	要不太菜，要不太厉害
0	润滑呀，不然宝宝那小壁紧
0	那你给好点
0	刚才你也可以用定点吐
0	恩
0	昨天你跟好多人都是一排这个名字狙人的名字？
0	但是我不想互
0	快赞
0	睡觉了
0	wc
0	连麦
0	啥不同意
0	我好友
0	谢谢你们大家太感谢你你门
0	下次喊你
0	别送了
0	登
0	行吧
0	我那个羁绊好友就是不回我**
0	还没好吗
0	嗯那
0	啊没有啊
0	没事
0	宝宝
0	怎么不打了
0	来？
0	。。
0	在吃东西，男神开我来看
0	1044
0	所以我房间
0	嗯
0	Hello hello，以后再打
0	我错了嘛
0	s
0	你会不会玩
0	你也要想我
0	好吧
0	1050
0	1050
0	1044
0	妹妹
0	我出来了，第一个什么训练都没有过
0	怎么了
0	抱歉 那人踢你了 他就那样
0	宝宝
0	1828128574
0	记录可查
0	下了
0	这么能熬？
0	那你上我号
0	写你作业去
0	对不起，发错了
0	我申请解封了 但是他让我签保证书
0	嗯
0	1010
0	我不打了
0	兄弟兄弟好兄弟朋友能不能借我号？
0	都行
0	现在互了吧
0	不想
0	卡到五百多
0	没电了
0	好
0	1037
0	打团
0	你什么时候能上线啊？
0	1000
0	你还小
0	Ṫⓜ小王❀
0	在干嘛啊
0	你是不是给错了?
0	无数次想过找你说清楚，可我怕越描越黑
0	48137109
0	设置好友留言，我给你留个新留言
0	1051
0	哈哈哈哈哈
0	1029
0	行吧？
0	你又送一个大的啊
0	让你等会
0	之前加过？
0	不打了？
0	我开你跟
0	拉我
0	1026
0	1006
0	别天天晚上奖励自己了
0	1042
0	玩呀
0	渝北
0	别浪啊
0	我没有时间
0	1019
0	团聚？，
0	我不喜欢啊
0	可能800
0	小九
0	22358597
0	mengdu5555
0	在吗
0	1019
0	在？
0	你这人真有意思
0	还没抽完烟
0	买
0	了
0	在吗
0	看了
0	好了好了，一块升了两个星
0	到底谁跑路啊
0	1
0	送球了就那啥
0	竹林石屋阳原店是你家的吗
0	社会小辣*
0	快加我啊。
0	这么菜？
0	加了
0	1032
0	group5/M00/72/B6/pYYBAGIkIaeAIZnWAAAQRhYzhIA855.amr
0	他可能登小号
0	还能换钱？
0	等哈
0	不行算了吧，
0	哦
0	互不互礼物
0	怎么停了？
0	晚安~
0	哈哈
0	ID以刀502696
0	就这样吧
0	那个大号
0	你开
0	打字这么慢
0	开巨星
0	1026
0	刚才自己给我卡不见了
0	还来不
0	你绑这个号CP没什么用了
0	10元
0	反正就0颗星哈哈哈
0	1039
0	1049
0	我那是被骗了
0	在不在
0	1039
0	送完留言
0	你没升
0	行不
0	1028
0	1019
0	1044
0	没了？
0	行
0	n**
0	拉一遍，说明不确定有我的位置
0	1039
0	额
0	打不打呀
0	1009
0	？
0	不加
0	自己不先 还让我先
0	怎么呢
0	**，服不服？
0	1011
0	有恐怖现象传不了
0	砸铁了
0	放p
0	我**
0	拉我
0	1051
0	1047
0	妹妹
0	哦哦
0	在吗
0	我不要会员
0	还玩吗？
0	在教室
0	1035
0	1007
0	我都是七点左右
0	1044
0	1029
0	1051
0	我晚点玩
0	我要告状！
0	打不了了
0	怎么步玩了
0	没用就玩点实际的
0	1029
0	我卡bug了
0	有点
0	他们好像要打团队
0	wake 战歌
0	真的怕了，骂得太难听了，我没理她
0	1032
0	1006
0	1052
0	害
0	你开我进
0	开了
0	下了下了
0	我现在不想打和平
0	18589203120
0	还有位置吗
0	！！！
0	1031
0	对不起老婆
0	初三
0	你能帮我个忙
0	谢谢大哥
0	不记得了嘛
0	？啊这
0	你都不跟我玩了
0	嘿嘿。
0	继续打游戏
0	怎么就没了呢
0	卡了
0	玩不玩
0	去吧，好好休息
0	1007
0	好
0	？
0	你现在就去搜我我我在快手等着呢
0	你就不说…
0	1020
0	有什么
0	人呢？
0	哈哈
0	哈哈哈哈
0	你这个号出嘛
0	我来
0	你们那解封没啊
0	师傅等我一会儿
0	姐姐
0	哦哦
0	1028
0	嗯呐
0	1017
0	退了吗
0	那个十
0	小钰
0	我就知道
0	打啥
0	但有一些皮肤
0	也行
0	1007
0	猛的一批
0	不了吧
0	1044
0	哈哈哈哈你这
0	没事儿，不用了
0	你现在礼物值444.44
0	取关
0	拜拜
0	那我互一些你互一些上去就好了
0	***
0	很牛
0	互不
0	没下过
0	这啥
0	随便加的啦
0	什么意思
0	我朋友中午有事 他要到晚一点借我
0	我拿来 充别的优惠的
0	讲的我好累。
0	先下了，不打了
0	？
0	。。我认得你兄弟
0	group3/M00/F8/DD/o4YBAGIkA1CAaW-WAAAVBuJCt6c130.amr
0	我那个朋友
0	不对说错了
0	再来
0	1050
0	当然能
0	好
0	1020
0	成年了？
0	明天下午
0	你也可以
0	我就问一下
0	你贴吧关注我的吗
0	哥
0	完了这小子也不说话
0	1001
0	开
0	开
0	你还要什么多的礼物
0	你是高配啊
0	嘿嘿嘿
0	开了
0	是你送了那么多礼物吗
0	快开
0	吃饭了
0	陪我玩
0	我要个泡泡机
0	1050
0	手机比较卡，不好加。
0	说呗
0	在吗
0	什么玩意150
0	能叫我宝吗？
0	1005
0	1003
0	嗯嗯！这几天不想说话
0	还能完了吗
0	按错了
0	***
0	1033
0	group3/M00/00/0D/o4YBAGIkW5iAeSmgAAAXBoFYKso412.amr
0	1032
0	可是你这个先让付钱谁都怕呀我又不是第一次被骗
0	打自建啊
0	嗯嗯
0	你还开吗？
0	1044
0	以后一起玩
0	你给我送，我给你送
0	1050
0	散会
0	带好符号
0	1030
0	咋了宝宝
0	错
0	额
0	1026
0	想加巡游团的
0	你开吧
0	1032
0	睡觉
0	拜
0	hh
0	宝贝你玩和平精英吗
0	T**玩个游戏还骗来骗去的有意思吗
0	送了
0	真坏哈哈哈
0	没有
0	1015
0	嗯嗯
0	1029
0	再玩一把我就收拾去了
0	lei2413
0	行吗
0	1034
0	group4/M00/19/C5/pIYBAGIknJqAWTUsAAAaBhH98Oc845.amr
0	我们每天都互送币子吧
0	叫的不行
0	*******赖赖。
0	我玩巨型星模式，然后你跟随我加进来
0	微信把我加上
0	嘿
0	1049
0	平台？还是？
0	手机没电了
0	刷
0	进来呀
0	1050
0	1015
0	被秀到了
0	加个****交个朋友？
0	想说
0	闪腿了
0	我的问题
0	呃
0	1050
0	1050
0	吃饭
0	开局给我球
0	我要去住校了
0	况且隔着十万八千里
0	还有25天
0	盒盒服了都
0	那跟我有关系吗
0	1021
0	天龍ﵤ某某⑦
0	可能因为你智商高吧
0	等一下
0	我看总价值给你，等价等值互刷
0	信你这回
0	那好吧
0	咋了
0	现在打什么
0	恩好
0	拉我派对呀。
0	？
0	数字
0	1050
0	？
0	可以去搜查
0	好的  臭宝
0	还好吧
0	解了要12小时才能重新
0	行
0	你互什么？
0	我害怕了
0	OK
0	嗯
0	哎呀呀呀
0	哪找到我球球的
0	我这个号没什么人，每次上线寡死了
0	找到了
0	来？
0	等一下
0	收礼物
0	下午打 主播在直播
0	1006
0	来
0	给我打懵了
0	晚安
0	1051
0	你又不进来
0	打完一样
0	嗯
0	想起来了
0	哈哈
0	互
0	比我大
0	你们男生不都这样嘛
0	你登上球球大作战就是为了跟我聊天吗
0	你送点。
0	1019
0	刚刚在吃饭
0	我之前买了个号 第三天可2级了
0	女
0	打几局
0	我也是
0	我也福建
0	给你了
0	加一下
0	没几个了  
0	1042
0	1019
0	坐车就别玩手机了
0	嗯嗯
0	我不先
0	group3/M00/05/28/o4YBAGIkl2eATEftAAASpuFpV-g104.amr
0	1003
0	还玩吗？
0	我不要你觉得我要我觉得
0	?
0	你在哪
0	去吧
0	哈哈
0	嗯
0	id嘛
0	小姐姐好看吗？
0	1051
0	哦！
0	我4个
0	帮你充了会员之后礼物给我
0	1003
0	1035
0	66
0	打什么打什么
0	好吧
0	不是
0	为啥不接受
0	group5/M00/7C/F0/pYYBAGIkjhiARPO0AAApRroAHgo342.amr
0	你猜一下
0	xjkxkckx
0	下一个更好下一个更乖
0	1044
0	弓箭你打的老歪歪
0	互相交换
0	哈哈对呀
0	可惜月假不是在一起
0	1019
0	哇
0	我去骂她
0	好像不卡类唉
0	11点玩
0	来不来
0	你这有20k？
0	给你加啊
0	？？？
0	狙人啊
0	好
0	来
0	不过放四天
0	小学生找对象平台
0	group5/M00/81/2A/pYYBAGIkyLCANwVNAAAcxtMXRE4768.amr
0	我想打团
0	1050
0	开
0	……
0	1047
0	不
0	语文老师说我在讲话点了我的名
0	诚信交易礼尚往来啊
0	你是？？
0	***
0	留言板点赞多谢大哥
0	咋了
0	1047
0	在呀，
0	谁骗人谁司马
0	打游戏啊
0	好
0	在吗
0	1050
0	来了
0	1035
0	1051
0	关注我
0	我主要是想送给他，万一他真对我那个啥呢
0	你直接给我刷互刷
0	额
0	早上中午一般都是她玩
0	我还有个福虎
0	去吧去吧
0	太霉了
0	姐，在过几天我就走了
0	1050
0	你拉我
0	1024
0	狠人
0	姐姐下周五见17.00
0	打不打啊
0	1049
0	？
0	不哭 
0	啥
0	你可以gua机
0	1001
0	我都没说啥
0	我有事
0	group5/M00/75/60/pYYBAGIkPdaATWLrAAAVxppdAk4374.amr
0	了
0	就你这一个号
0	在吗
0	么么叽
0	我不加
0	额
0	咋啦
0	还有一个是huang色的
0	QQ登上就有好友了
0	听见没
0	互点小的
0	怕是充了点钱，2111级了
0	要上了
0	我紧张
0	我有队友
0	我都不知道哪个是自己人
0	五把的事
0	那你让我怎么信任你
0	送我5个礼物
0	我要写作业了
0	我不玩那个
0	午饭
0	等下就去吃饭
0	1045
0	好烦这个任务
0	你先
0	干啥
0	我没事封你还干嘛
0	笑死我了
0	1052
0	不先
0	1044
0	1010
0	你不是说深一点再轻一点
0	1039
0	我6级全部都有了
0	你是
0	我躺
0	拉嘛
0	我想给你礼物
0	辛苦了。
0	我开了个
0	不先
0	哈哈
0	1004
0	不会骗你的
0	OK我开你送
0	有一个草莓奶昔
0	1019
0	我也被骗了很多次都把我拉黑了
0	有点晚
0	1026
0	行吧
0	？
0	你从什么时候喜欢我的
0	没关系
0	害
0	能不能给我个如意啊，马上登顶了，差两个
0	双ren，
0	先吃个饭
0	打双冠邀请我
0	好的
0	你打不打王者
0	俺**密码是yxx20061231.
0	好
0	互刷礼物吗？
0	group4/M00/0C/F7/pIYBAGIkAEuAbe74AAASRmMo5Yg069.amr
0	1015
0	1019
0	加我微信晚点上线
0	后来还要继续
0	我可能不够
0	没有呀
0	干嘛都不关你事
0	行了
0	这上面账
0	我也还都行
0	那你大概什么时候出
0	来打
0	1043
0	你骗我
0	开了
0	group5/M00/79/18/pYYBAGIkYSyAR9LQAAAhxrxt8Po487.amr
0	干嘛
0	你好多小哥哥
0	1018
0	不
0	没有房间。
0	这样啊
0	1002
0	不打了
0	赞下照片
0	刚刚是我弟弟在玩，现在是我在玩
0	你把团打完
0	就把伞
0	什么都看不到
0	我知道。
0	1044
0	。
0	其他都有
0	我找人打迷雾咯
0	你有闲置彩豆吗
0	心里烦
0	不好意思太晚了现在
0	谢谢你
0	没有
0	group5/M00/72/DD/pYYBAGIkJA6AEvtlAAAkxkMv-vg546.amr
0	1020
0	你怎么不玩游戏了
0	1049
0	踩我
0	牌子
0	比你大3岁哈哈
0	它
0	1044
0	干嘛一直猎魔
0	group5/M00/7E/11/pYYBAGIkne6AG1laAAAMZp2FAd0869.amr
0	一对搞不起
0	1043
0	1043
0	不玩啦
0	都走了
0	我开着一局
0	笑死
0	20-25哥
0	我俩指定比他们打
0	你队友呢
0	诚信交易礼尚往来啊
0	擦
0	1000
0	我咋知道你们要干啥事
0	我***
0	1043
0	 球球大作战巨高
0	我把你拉群里面
0	玩不玩
0	杰哥，不要啊
0	不好听
0	一个进了一个还没进
0	1044
0	不跟**浪费时间
0	1029
0	互就送
0	对啊
0	嗯嗯
0	大
0	我的
0	昂
0	你来开一把.
0	是不是
0	打那个飞蛋
0	1052
0	帐号
0	你到底什么意思
0	数字id
0	我平常是8点半九点下课
0	第一
0	1050
0	加我QQ
0	你拉我。
0	只收小件，不收金蘑菇凑的，不收菜豆
0	1044
0	我的为什么不可以
0	处对象吗
0	真奇葩士不也可以得吗
0	护
0	加我
0	你是猪
0	1029
0	1052
0	有一个人说我骗了他礼物
0	嗯
0	哦
0	5
0	继续啊！我多的是
0	我问问
0	困了
0	我还在吃饭的，等下玩
0	1014
0	还不睡
0	我拿别人的iap跟你玩
0	十个
0	group4/M00/0D/2C/pIYBAGIkBhuAZk3gAAATBqQSIgo068.amr
0	你是不是傻
0	我
0	嗯。
0	玩腻六九我c腻嘛
0	没呀！
0	真小气就送点花
0	啊，好吧
0	好
0	我先去升段了
0	送了回
0	**的
0	咱俩逃杀
0	留言板点赞多谢大哥
0	来陪我练侧涨
0	不是呀，我没CP
0	我下了啊
0	总是在背后骂我因为我不把你推给他
0	好
0	因为我觉得你不会同意我我想把你忘记都忘记不了你
0	1043
0	这不能发图片
0	哈哈哈
0	。
0	1012
0	别气
0	1010
0	我们是闹着玩的好吧
0	嗯
0	嗯嗯
0	就是进去打他的
0	?
0	嗯
0	这个打不明白  双冠还行
0	踩哈喽不
0	最后一个任务，做不做，进去可以送了。都随你
0	1033
0	qwq我也不几道哈哈哈
0	抹茶快出了
0	几年级哦
0	好哒
0	放星期一嘛
0	没有了
0	1036
0	100
0	求你了，大哥
0	1039
0	永
0	遥感老是跟不起来
0	乖
0	有点坑
0	这个号取关了
0	加我那个号
0	可以吧
0	NO
0	哈哈
0	我也是诚信
0	好的
0	就是这个，你拼起来就行
0	1029
0	我静音
0	900延误
0	留言
0	还不睡？
0	好
0	我是游艇
0	没上过不晓得
0	1019
0	1051
0	我也在澄海
0	嗯吧
0	互?
0	啊这
0	你大号ID叫啥
0	我要写作业了，等一下玩
0	1019
0	飞船那里
0	1045
0	嗯
0	啥哦
0	继续
0	一天两顿
0	1022
0	跟不跟我打
0	等一下
0	嘿嘿
0	哥们，出号么，诚心买你号，价格合适。
